Links,subdir1,subdir2
https://www.datacamp.com/instructors/radovankavicky,instructors,radovankavicky
https://www.datacamp.com/instructors/mkupakwashe130,instructors,mkupakwashe130
https://www.datacamp.com/instructors/ruannevdwalt,instructors,ruannevdwalt
https://www.datacamp.com/instructors/rv22e,instructors,rv22e
https://www.datacamp.com/instructors/paulsavala,instructors,paulsavala
https://www.datacamp.com/instructors/tclewis91,instructors,tclewis91
https://www.datacamp.com/instructors/robinsones,instructors,robinsones
https://www.datacamp.com/instructors/kr-behrman-2b6a3954-95f3-4ad4-890c-0ee7fc0abcb6,instructors,kr-behrman-2b6a3954-95f3-4ad4-890c-0ee7fc0abcb6
https://www.datacamp.com/instructors/kantonio,instructors,kantonio
https://www.datacamp.com/instructors/zchmielewska,instructors,zchmielewska
https://www.datacamp.com/instructors/mrrocallaghan,instructors,mrrocallaghan
https://www.datacamp.com/instructors/roel-verbelen,instructors,roel-verbelen
https://www.datacamp.com/instructors/verbiestnele,instructors,verbiestnele
https://www.datacamp.com/instructors/bartbaesens,instructors,bartbaesens
https://www.datacamp.com/instructors/kmcconv1,instructors,kmcconv1
https://www.datacamp.com/instructors/surajdonthi,instructors,surajdonthi
https://www.datacamp.com/instructors/kelsey-5baddbe4-f1f2-49b6-ad1b-7e3343419738,instructors,kelsey-5baddbe4-f1f2-49b6-ad1b-7e3343419738
https://www.datacamp.com/instructors/georgeboorman-759a10b4-a66e-4db4-9ca8-078a6fec6c8a,instructors,georgeboorman-759a10b4-a66e-4db4-9ca8-078a6fec6c8a
https://www.datacamp.com/instructors/torrestorresdiego,instructors,torrestorresdiego
https://www.datacamp.com/instructors/yihanxiong-a7883a3f-7486-4bcc-ab5e-38de499511c8,instructors,yihanxiong-a7883a3f-7486-4bcc-ab5e-38de499511c8
https://www.datacamp.com/instructors/ffstijnman,instructors,ffstijnman
https://www.datacamp.com/instructors/nickedwards,instructors,nickedwards
https://www.datacamp.com/instructors/khaledchoucri,instructors,khaledchoucri
https://www.datacamp.com/instructors/iasonprassides,instructors,iasonprassides
https://www.datacamp.com/instructors/arnewarnke-95993b70-5646-4477-ad32-81956f03acb7,instructors,arnewarnke-95993b70-5646-4477-ad32-81956f03acb7
https://www.datacamp.com/instructors/courtneygang,instructors,courtneygang
https://www.datacamp.com/instructors/mari-07494695-96a1-4a02-800a-956e6fd8c0ca,instructors,mari-07494695-96a1-4a02-800a-956e6fd8c0ca
https://www.datacamp.com/instructors/jonathanauthor,instructors,jonathanauthor
https://www.datacamp.com/instructors/shalini-5227de20-b75d-4a14-a4e6-12c054befc56,instructors,shalini-5227de20-b75d-4a14-a4e6-12c054befc56
https://www.datacamp.com/instructors/jacobhmarquez-1d18f4c9-5eb9-49c5-b489-76d1566fe7c0,instructors,jacobhmarquez-1d18f4c9-5eb9-49c5-b489-76d1566fe7c0
https://www.datacamp.com/instructors/agatabak,instructors,agatabak
https://www.datacamp.com/instructors/mikstevan,instructors,mikstevan
https://www.datacamp.com/instructors/cevallostd,instructors,cevallostd
https://www.datacamp.com/instructors/adityahasurkar,instructors,adityahasurkar
